# Time	KE	PE	Total
9.620000	3.920000e-02	1.280000e-02	5.200000e-02
9.630000	3.645000e-02	1.280000e-02	4.925000e-02
9.640000	3.645000e-02	1.280000e-02	4.925000e-02
9.650000	3.645000e-02	1.280000e-02	4.925000e-02
9.660000	3.645000e-02	1.445000e-02	5.090000e-02
9.670000	3.645000e-02	1.445000e-02	5.090000e-02
9.680000	3.645000e-02	1.445000e-02	5.090000e-02
9.690000	3.380000e-02	1.620000e-02	5.000000e-02
9.700000	3.380000e-02	1.620000e-02	5.000000e-02
9.710000	3.380000e-02	1.620000e-02	5.000000e-02
9.720000	3.380000e-02	1.620000e-02	5.000000e-02
9.730000	3.380000e-02	1.805000e-02	5.185000e-02
9.740000	3.125000e-02	1.805000e-02	4.930000e-02
9.750000	3.125000e-02	1.805000e-02	4.930000e-02
9.760000	3.125000e-02	1.805000e-02	4.930000e-02
9.770000	3.125000e-02	2.000000e-02	5.125000e-02
9.780000	3.125000e-02	2.000000e-02	5.125000e-02
9.790000	3.125000e-02	2.000000e-02	5.125000e-02
9.800000	2.880000e-02	2.000000e-02	4.880000e-02
9.810000	2.880000e-02	2.205000e-02	5.085000e-02
9.820000	2.880000e-02	2.205000e-02	5.085000e-02
9.830000	2.880000e-02	2.205000e-02	5.085000e-02
9.840000	2.645000e-02	2.205000e-02	4.850000e-02
9.850000	2.645000e-02	2.205000e-02	4.850000e-02
9.860000	2.645000e-02	2.420000e-02	5.065000e-02
9.870000	2.645000e-02	2.420000e-02	5.065000e-02
9.880000	2.645000e-02	2.420000e-02	5.065000e-02
9.890000	2.420000e-02	2.420000e-02	4.840000e-02
9.900000	2.420000e-02	2.645000e-02	5.065000e-02
9.910000	2.420000e-02	2.645000e-02	5.065000e-02
9.920000	2.420000e-02	2.645000e-02	5.065000e-02
9.930000	2.205000e-02	2.645000e-02	4.850000e-02
9.940000	2.205000e-02	2.645000e-02	4.850000e-02
9.950000	2.205000e-02	2.880000e-02	5.085000e-02
9.960000	2.205000e-02	2.880000e-02	5.085000e-02
9.970000	2.205000e-02	2.880000e-02	5.085000e-02
9.980000	2.000000e-02	2.880000e-02	4.880000e-02
9.990000	2.000000e-02	2.880000e-02	4.880000e-02
10.000000	2.000000e-02	3.125000e-02	5.125000e-02
10.010000	2.000000e-02	3.125000e-02	5.125000e-02
