time energy a1x a1y a1z a2x a2y a2z a3x a3y a3z
30.92 0.006121679047514957 0.11753365253966275 0.028026888200964353 6.11951036509498e-06 0.11155140273884379 0.8715321285576704 1.9655037682933963e-05 0.8701587025460048 0.09979008681151348 3.638932027371332e-05
30.93 0.006130381896167995 0.11774003738848111 0.028087444232491248 6.128686477536484e-06 0.11094789632035232 0.8721050737004152 1.966008097568136e-05 0.8705553392600701 0.09915616758346452 3.642231424873504e-05
30.94 0.006139210457079261 0.11794400716491224 0.028146211556351282 6.137765262796951e-06 0.11034527286131365 0.8726786670042456 1.9665172376005704e-05 0.8709535079475874 0.09852338877228589 3.6455396377754745e-05
30.95 0.006148166138891009 0.11814556437170573 0.028203197790133964 6.146746770177222e-06 0.10974354265312226 0.8732528910834801 1.967031193740587e-05 0.8713531958142497 0.09789176014598612 3.648856632361159e-05
30.96 0.00615725032907137 0.11834471154487161 0.028258410577361812 6.155631050660821e-06 0.10914271600533551 0.873827728515993 1.967549971349349e-05 0.8717543900143266 0.09726129148308493 3.652182374662069e-05
30.970000000000002 0.006166464393542909 0.11854145125342284 0.028311857586900507 6.164418156792521e-06 0.10854280324545704 0.8744031618439237 1.968073575793223e-05 0.8721570776511381 0.09663199257249265 3.655516830466856e-05
30.98 0.00617580967631579 0.11873578609911975 0.028363546512371638 6.17310814273039e-06 0.10794381471871652 0.8749791735743888 1.9686020124437802e-05 0.8725612457775309 0.09600387321338626 3.658859965312636e-05
30.990000000000002 0.006185287499125855 0.11892771871621566 0.028413485071567792 6.1817010642110926e-06 0.10734576078784563 0.8755557461801934 1.9691352866760617e-05 0.8729668813963564 0.09537694321508224 3.662211744493663e-05
31.0 0.006194899161077455 0.11911725177120448 0.028461681005870255 6.190196978584587e-06 0.10674865183285058 0.8761328621005444 1.9696734038807204e-05 0.8733739714609507 0.09475121239690606 3.665572133061332e-05
31.01 0.006204645938291231 0.11930438796256967 0.028508142079669164 6.198595944753409e-06 0.1061524982507808 0.8767105037417642 1.9702163694579507e-05 0.8737825028756173 0.09412669058805845 3.668941095825908e-05
31.02 0.006214529083556821 0.11948913002053486 0.028552876079786384 6.206898023163997e-06 0.10555731045549432 0.8772886534780044 1.9707641888079466e-05 0.8741924624961105 0.09350338762747822 3.672318597359135e-05
31.03 0.006224549825990624 0.11967148070681598 0.028595890814900993 6.215103275858738e-06 0.10496309887741939 0.8778672936519614 1.9713168673465148e-05 0.874603837130122 0.09288131336370195 3.6757046019916285e-05
31.04 0.006234709370698564 0.11985144281437514 0.02863719411497726 6.223211766458615e-06 0.10436987396331275 0.8784464065755911 1.9718744104981357e-05 0.8750166135377689 0.0922604776547204 3.679099073818082e-05
31.05 0.006245008898444035 0.12002901916717595 0.02867679383069554 6.23122356011984e-06 0.10377764617601429 0.879025974530826 1.9724368236924937e-05 0.8754307784320834 0.09164089036783153 3.6825019766937965e-05
31.060000000000002 0.006255449565320919 0.12020421261994056 0.02871469783288578 6.239138723551207e-06 0.10318642599419847 0.8796059797702909 1.9730041123783553e-05 0.8758463184795046 0.09102256137949051 3.6859132742442235e-05
31.07 0.006266032502431914 0.12037702605790805 0.028750914011963773 6.246957325005409e-06 0.10259622391212221 0.8801864045180205 1.9735762820114258e-05 0.8762632203003721 0.09040550057515627 3.689332929863228e-05
31.080000000000002 0.00627675881557206 0.12054746239659467 0.028785450277370186 6.254679434305067e-06 0.10200705043936939 0.8807672309701771 1.9741533380612884e-05 0.8766814704694214 0.08978971784913488 3.6927609067148245e-05
31.09 0.0062876295849175765 0.12071552458155542 0.028818314557012437 6.262305122747315e-06 0.10141891610059214 0.881348441295768 1.9747352860114038e-05 0.8771010555162808 0.08917522310441968 3.6961971677262374e-05
31.1 0.006298645864720053 0.12088121558814739 0.028849514796709406 6.2698344631558454e-06 0.10083183143524864 0.8819300176373642 1.9753221313539068e-05 0.8775219619259707 0.08856202625252833 3.699641675600045e-05
31.11 0.006309808683006042 0.12104453842129452 0.028879058959638902 6.2772675299156006e-06 0.10024580699733786 0.8825119421118194 1.9759138795956768e-05 0.8779441761394033 0.08795013721333658 3.703094392815912e-05
31.12 0.006321119041282057 0.12120549611525401 0.028906955025788203 6.284604398886038e-06 0.09966085335513097 0.8830941968109883 1.9765105362557368e-05 0.878367684553886 0.08733956591490875 3.70655528162539e-05
31.13 0.006332577914245091 0.12136409173338428 0.02893321099140736 6.2918451474184775e-06 0.0990769810908995 0.8836767638024464 1.9771121068695892e-05 0.8787924735236241 0.08673032229332528 3.7100243040545135e-05
31.14 0.006344186249498567 0.12152032836791442 0.02895783486846549 6.298989854382122e-06 0.09849420080064057 0.8842596251302092 1.977718596983145e-05 0.8792185293602268 0.0861224162925069 3.713501421909009e-05
31.150000000000002 0.006355944967273952 0.12167420913971527 0.028980834684110002 6.306038600138036e-06 0.09791252309379865 0.8848427628154517 1.9783300121570604e-05 0.8796458383332142 0.08551585786403576 3.716986596772557e-05
31.16 0.006367854960157838 0.12182573719807199 0.029002218480128794 6.312991466530474e-06 0.09733195859298459 0.8854261588572288 1.9789463579728082e-05 0.8800743866705257 0.08491065696697353 3.7204797900154685e-05
31.17 0.006379917092824733 0.12197491572045818 0.02902199431241556 6.3198485368782045e-06 0.09675251793369136 0.8860097952331943 1.9795676400231367e-05 0.8805041605590302 0.08430682356767613 3.723980962788611e-05
31.18 0.006392132201775498 0.1221217479123115 0.02904017025043794 6.326609895983184e-06 0.0961742117640069 0.8865936539003219 1.9801938639103355e-05 0.8809351461450375 0.08370436763960555 3.727490076021675e-05
31.19 0.006404501095081408 0.12226623700681089 0.029056754376708824 6.33327563008719e-06 0.09559705074432395 0.8871777167956241 1.980825035262715e-05 0.8813673295348115 0.08310329916313859 3.731007090437052e-05
31.2 0.006417024552134018 0.12240838626465522 0.029071754786260735 6.339845826915189e-06 0.09502104554704698 0.8877619658368732 1.9814611597189936e-05 0.8818006967950842 0.08250362812537256 3.734531966541159e-05
31.21 0.006429703323400739 0.12254819897384361 0.02908517958612319 6.346320575614621e-06 0.0944462068562961 0.8883463829233208 1.9821022429309006e-05 0.8822352339535722 0.08190536451992768 3.738064664629646e-05
31.220000000000002 0.0064425381301861885 0.12268567844945702 0.02909703689480329 6.352699966824787e-06 0.09387254536760829 0.888930949936418 1.982748290574451e-05 0.882670926999493 0.08130851834674682 3.7416051447873924e-05
31.23 0.006455529664399381 0.12282082803344148 0.02910733484176925 6.358984092624809e-06 0.09330007178763576 0.8895156487405348 1.9833993083378035e-05 0.8831077618840844 0.08071309961189202 3.745153366894582e-05
31.240000000000002 0.006468678588326725 0.12295365109439288 0.029116081566937218 6.365173046516282e-06 0.09272879683384132 0.8901004611836804 1.9840553019255958e-05 0.8835457245211233 0.08011911832733797 3.748709290625832e-05
31.25 0.006481985534410895 0.12308415102734303 0.029123285220161138 6.371266923414602e-06 0.09215873123419131 0.8906853690982219 1.984716277065885e-05 0.8839848007874478 0.07952658451076258 3.752272875451063e-05
31.26 0.006495451105035592 0.12321233125354737 0.029128953960725817 6.377265819692331e-06 0.09158988572684552 0.8912703543016047 1.985382239498004e-05 0.8844249765234784 0.07893550818533474 3.7558440806381016e-05
31.27 0.006509075872316221 0.12333819522027407 0.029133095956843085 6.38316983305777e-06 0.09102227105984476 0.8918553985970707 1.9860531949777646e-05 0.8848662375337424 0.0783458993794989 3.759422865247473e-05
31.28 0.006522860377896435 0.1234617464005947 0.02913571938515125 6.388979062693732e-06 0.09045589799079544 0.8924404837743776 1.9867291492835313e-05 0.885308569587398 0.07775776812675697 3.763009188148883e-05
31.29 0.006536805132750751 0.12358298829317617 0.029136832430217637 6.394693609170811e-06 0.08989077728655183 0.893025591610517 1.9874101082144845e-05 0.8857519584187604 0.07717112446544704 3.766603008009944e-05
31.3 0.006550910616993036 0.12370192442207423 0.029136443284044414 6.400313574464727e-06 0.08932691972289562 0.8936107038704332 1.9880960775836825e-05 0.8861963897278285 0.07658597843851943 3.770204283300507e-05
31.310000000000002 0.006565177279690998 0.12381855833652843 0.029134560145577658 6.405839061964999e-06 0.08876433608421298 0.8941958023077405 1.9887870632223983e-05 0.8866418491808133 0.07600234009331 3.773812972297005e-05
31.32 0.006579605538686731 0.12393289361075842 0.0291311912202195 6.411270176379536e-06 0.08820303716316923 0.8947808686654412 1.989483070983589e-05 0.8870883224106667 0.07542021948131032 3.777429033079843e-05
31.330000000000002 0.0065941957804232345 0.12404493384376171 0.029126344719343587 6.416607023856068e-06 0.08764303376038088 0.8953658846766418 1.990184106740161e-05 0.8875357950176115 0.07483962665793534 3.781052423544682e-05
31.34 0.0066089483597769885 0.12415468265911274 0.02912002885981388 6.4218497118954075e-06 0.08708433668408554 0.8959508320652706 1.9908901763823674e-05 0.8879842525696727 0.07426057168228789 3.7846831013963605e-05
31.35 0.0066238635998966035 0.12426214370476357 0.029112251863506515 6.42699834934278e-06 0.08652695674980908 0.8965356925467928 1.991601285816942e-05 0.8884336806032096 0.07368306461692084 3.7883210241454295e-05
31.36 0.0066389417920474664 0.12436732065284568 0.029103021956835083 6.432053046431189e-06 0.08597090478003089 0.8971204478289266 1.9923174409792414e-05 0.8888840646234487 0.07310711552759626 3.7919661491280995e-05
31.37 0.006654183195462533 0.1244702171994734 0.029092347370279093 6.437013914755395e-06 0.08541619160384649 0.8977050796123582 1.9930386478167646e-05 0.8893353901050179 0.07253273448304201 3.7956184334906294e-05
31.38 0.006669588037199171 0.12457083706454851 0.029080236337915715 6.4418810672198755e-06 0.08486282805662813 0.898289569591456 1.9937649122986952e-05 0.889787642492481 0.07195993155470551 3.799277834195397e-05
31.39 0.006685156512002125 0.1246691839915663 0.029066697096954787 6.446654618064845e-06 0.08431082497968304 0.8988738994549845 1.9944962404150335e-05 0.8902408072008733 0.0713887168165048 3.802944308022634e-05
31.400000000000002 0.006700888782172524 0.12476526174742296 0.029051737887277232 6.451334682900951e-06 0.08376019321990953 0.8994580508868176 1.9952326381748615e-05 0.8906948696162386 0.0708191003445772 3.8066178115712945e-05
31.41 0.006716784977443066 0.12485907412222429 0.02903536695097657 6.455921378665901e-06 0.08321094362945099 0.9000420055666509 1.995974111605476e-05 0.891149815096166 0.0702510922170252 3.810298301264257e-05
31.42 0.006732845194859294 0.12495062492909574 0.029017592531903787 6.460414823589774e-06 0.08266308706534782 0.9006257451707138 1.9967206667627965e-05 0.8916056289703282 0.0696847025136596 3.8139857333535296e-05
31.43 0.0067490694986669635 0.1250399180039938 0.028998422875215556 6.464815137290428e-06 0.08211663438918723 0.9012092513724804 1.9974723097148858e-05 0.8920622965410205 0.06911994131574037 3.817680063915047e-05
31.44 0.006765457920205595 0.12512695720551859 0.028977866226925615 6.469122440600026e-06 0.08157159646675104 0.9017925058433801 1.998229046549756e-05 0.8925198030836998 0.06855681870571477 3.8213812488512716e-05
31.45 0.006782010457808086 0.12521174641472782 0.02895593083345959 6.473336855695143e-06 0.08102798416766162 0.9023754902535068 1.99899088338144e-05 0.8929781338475253 0.0679953447669531 3.8250892438920596e-05
31.46 0.0067987270767065015 0.1252942895349521 0.028932624941213098 6.4774585060533955e-06 0.08048580836502574 0.9029581862723282 1.9997578263421852e-05 0.8934372740558992 0.06743552958348183 3.828804004605939e-05
31.470000000000002 0.006815607708943969 0.12537459049161148 0.028907956796112994 6.481487516436096e-06 0.07994507993507642 0.9035405755693929 2.00052988159026e-05 0.8938972089070083 0.06687738323971436 3.832525486388832e-05
31.48 0.006832652253292704 0.12545265323203297 0.028881934643182068 6.4854240129056e-06 0.07940580975681327 0.9041226398150386 2.00130705530128e-05 0.8943579235743659 0.06632091582017921 3.836253644475332e-05
31.490000000000002 0.0068498605751781865 0.12552848172526987 0.02885456672610701 6.4892681227906104e-06 0.07886800871164065 0.9047043606810972 2.002089353668208e-05 0.8948194032073548 0.06576613740924593 3.83998843393003e-05
31.5 0.006867232506609442 0.12560207996192174 0.028825861286809615 6.493019974651484e-06 0.07833168768300422 0.9052857198416007 2.0028767829056906e-05 0.89528163293177 0.06521305809084857 3.8437298096587885e-05
31.51 0.006884767846115405 0.1256734519539561 0.02879582656502137 6.496679698340946e-06 0.07779685755602572 0.9058666989734855 2.0036693492517937e-05 0.8957445978503632 0.06466168794820691 3.847477726404407e-05
31.52 0.006902466358687491 0.12574260173453092 0.02876447079786123 6.500247424978071e-06 0.07726352921713604 0.9064472797572956 2.004467058959328e-05 0.8962082830433866 0.06411203706354512 3.851232138759632e-05
31.53 0.006920327775728189 0.12580953335781864 0.028731802219416753 6.503723286956954e-06 0.07673171355370667 0.9070274438778851 2.005269918311462e-05 0.8966726735691378 0.0635641155178084 3.854993001152409e-05
31.54 0.006938351795005817 0.12587425089883128 0.028697829060328556 6.5071074179033454e-06 0.07620142145367928 0.9076071730251196 2.006077933605242e-05 0.8971377544645048 0.06301793339037709 3.858760267860632e-05
31.55 0.006956538080615344 0.1259367584532465 0.028662559547377908 6.5103999526573e-06 0.07567266380519408 0.9081864488945762 2.006891111159398e-05 0.8976035107455116 0.062473500758778694 3.862533893008672e-05
31.560000000000002 0.006974886262945328 0.12599706013723516 0.028626001903077784 6.51360102734257e-06 0.07514545149621624 0.9087652531882432 2.0077094573152116e-05 0.8980699274078643 0.06193082769839772 3.8663138305682423e-05
31.57 0.006993395938650899 0.1260551600872899 0.028588164345267068 6.516710779227823e-06 0.07461979541416112 0.909343567615218 2.0085329784347815e-05 0.8985369894274975 0.06138992428218326 3.870100034365342e-05
31.580000000000002 0.007012066670632804 0.12611106246005482 0.028549055086708137 6.519729346865424e-06 0.07409570644551784 0.9099213738924041 2.009361680900155e-05 0.899004681761121 0.06085080058035445 3.873892458080251e-05
31.59 0.007030897988022587 0.12616477143215635 0.028508682334687632 6.522656870030716e-06 0.07357319547547127 0.9104986537452073 2.0101955711159317e-05 0.8994729893467667 0.060313466660103704 3.8776910552423306e-05
31.6 0.007049889386173741 0.12621629120003516 0.02846705429062041 6.5254934896786555e-06 0.07305227338752303 0.91107538890823 2.0110346554997206e-05 0.8999418971043356 0.0597779325852979 3.8814957792352237e-05
31.61 0.007069040326658883 0.12626562597977933 0.028424179149657024 6.528239347987179e-06 0.07253295106311075 0.9116515611259651 2.0118789405012237e-05 0.9004113899361459 0.05924420841617763 3.885306583303796e-05
31.62 0.007088350237272992 0.12631278000695836 0.028380065100294085 6.530894588296487e-06 0.07201523938122624 0.9122271521534883 2.0127284325831534e-05 0.9008814527274805 0.05871230420905447 3.889123420553267e-05
31.63 0.0071078185120426445 0.12635775753645856 0.028334720323988247 6.53345935516976e-06 0.0714991492180321 0.9128021437571489 2.0135831382333755e-05 0.9013520703471353 0.058182230016005795 3.892946243954417e-05
31.64 0.00712744451124122 0.12640056284231926 0.0282881529947731 6.535933794332444e-06 0.07098469144647729 0.91337651771526 2.0144430639579703e-05 0.9018232276479665 0.05765399588456807 3.89677500633491e-05
31.650000000000002 0.0071472275614100755 0.12644120021757024 0.02824037127887957 6.538318052698271e-06 0.0704718769359115 0.9139502558187869 2.0153082162847023e-05 0.9022949094674402 0.0571276118574279 3.900609660394041e-05
31.66 0.0071671669553856785 0.12647967397407003 0.028191383334359298 6.540612278308541e-06 0.06996071655169815 0.9145233398720343 2.016178601757816e-05 0.9027671006281798 0.05660308797211151 3.9044501586862554e-05
31.67 0.007187261952332694 0.12651598844234552 0.028141197310711383 6.542816620436209e-06 0.06945122115482642 0.9150957516933322 2.0170542269432393e-05 0.9032397859385153 0.05608043426067189 3.908296453642834e-05
31.68 0.0072075117777829325 0.12655014797143221 0.028089821348512286 6.544931229464455e-06 0.0689434016015221 0.9156674731157207 2.017935098428585e-05 0.9037129501930317 0.05555966074937455 3.9121484975718906e-05
31.69 0.007227915623680287 0.1265821569287159 0.028037263579048996 6.546956256921373e-06 0.0684372687428573 0.9162384859876328 2.018821222815343e-05 0.9041865781731176 0.055040777458381075 3.916006242642763e-05
31.7 0.007248472648431401 0.12661201969977498 0.027983532123955233 6.548891855514671e-06 0.06793283342435942 0.9168087721735766 2.0197126067379636e-05 0.9046606546475146 0.054523794401431146 3.91986964090596e-05
31.71 0.007269181976962351 0.12663974068822392 0.027928635094850968 6.550738179096974e-06 0.06743010648561869 0.9173783135548155 2.020609256842172e-05 0.9051351643728651 0.054008721585522605 3.9237386442896906e-05
31.720000000000002 0.007290042700781047 0.12666532431555771 0.02787258059298502 6.552495382613783e-06 0.06692909875989499 0.917947092030047 2.021511179787572e-05 0.9056100920942622 0.053495569010589855 3.9276132045911946e-05
31.73 0.00731105387804544 0.12668877502099718 0.027815376708880946 6.554163622146843e-06 0.06642982107372389 0.9185150895160804 2.0224183822589205e-05 0.9060854225457978 0.052984346669180754 3.9314932734923515e-05
31.740000000000002 0.007332214533637606 0.12671009726133528 0.027757031521985918 6.555743054905468e-06 0.06593228424652149 0.9190822879485127 2.0233308709617908e-05 0.9065611404511114 0.052475064546131454 3.935378802552743e-05
31.75 0.007353523659243463 0.12672929551078438 0.027697553100322833 6.557233839200524e-06 0.06543649909018862 0.919648669282403 2.0242486526199713e-05 0.9070372305239387 0.05196773261824002 3.939269743220928e-05
31.76 0.0073749802134383015 0.12674637426082438 0.027636949500145586 6.558636134470445e-06 0.06494247640871403 0.9202142154929457 2.0251717339728626e-05 0.9075136774686605 0.05146236085393808 3.9431660468335766e-05
31.77 0.007396583121778015 0.1267613380200518 0.027575228765597315 6.559950101194499e-06 0.06445022699777714 0.9207789085761419 2.0261001217789475e-05 0.9079904659808506 0.05095895921296116 3.9470676646050605e-05
31.78 0.007418331276895917 0.12677419131402967 0.027512398928371932 6.561175900979526e-06 0.06395976164434969 0.9213427305494689 2.0270338228140557e-05 0.9084675807478245 0.050457537646017334 3.9509745476474026e-05
31.79 0.007440223538605356 0.12678493868513852 0.02744846800737862 6.5623136965252404e-06 0.0634710911262968 0.921905663452549 2.0279728438791708e-05 0.9089450064491872 0.049958106094454495 3.9548866469590015e-05
31.8 0.0074622587340078044 0.12679358469242788 0.02738344400840943 6.563363651606886e-06 0.06298422621197741 0.9224676893478156 2.0289171917908886e-05 0.9094227277573812 0.04946067448992607 3.9588039134341724e-05
31.810000000000002 0.007484435657606646 0.12680013391146894 0.027317334923810072 6.564325931092581e-06 0.062499177659844 0.9230287903211789 2.0298668733796828e-05 0.9099007293382343 0.048965252754055194 3.9627262978570756e-05
31.82 0.007506753071426425 0.1268045909342079 0.02725014873215356 6.565200700873932e-06 0.06201595621804194 0.9235889484826887 2.0308218954968437e-05 0.9103789958515068 0.048471850798097675 3.966653750911257e-05
31.830000000000002 0.007529209705137731 0.1268069603688204 0.02718189339791709 6.565988127918074e-06 0.06153457262400778 0.9241481459671963 2.031782265008407e-05 0.910857511951439 0.047980478522603356 3.970586223177048e-05
31.84 0.007551804256187453 0.1268072468395663 0.02711257687116185 6.566688380250322e-06 0.061055037604067455 0.9247063649350147 2.0327479888038267e-05 0.9113362622872979 0.04749114581707643 3.97452366514197e-05
31.85 0.0075745353899346595 0.12680545498664564 0.027042207087215876 6.5673016269455e-06 0.060577361873033655 0.9252635875725767 2.0337190737803636e-05 0.9118152315039237 0.047003862559633985 3.978466027185993e-05
31.86 0.007597401739791712 0.12680158946605535 0.02697079196635995 6.567828038110592e-06 0.06010155613380325 0.9258197960930916 2.0346955268578295e-05 0.9122944042422765 0.046518638616663784 3.982413259598014e-05
31.87 0.007620401907370934 0.12679565494944664 0.02689833941351649 6.568267784884743e-06 0.059627631076953645 0.9263749727372004 2.0356773549794552e-05 0.9127737651399817 0.04603548384248038 3.986365312572387e-05
31.88 0.007643534462636607 0.12678765612398313 0.026824857317941334 6.56862103942191e-06 0.059155597380339014 0.9269290997736283 2.0366645650841345e-05 0.9132532988318759 0.045554408078980174 3.9903221362063215e-05
31.89 0.007666797944062194 0.1267775976921999 0.026750353552918618 6.568887974916886e-06 0.05868546570868632 0.9274821594998363 2.037657164142854e-05 0.9137329899505523 0.045075421155295434 3.994283680513761e-05
31.900000000000002 0.007690190858793 0.12676548437186316 0.02667483597545855 6.5690687655532536e-06 0.05821724671319073 0.9280341342426709 2.0386551591439466e-05 0.914212823126905 0.044598532887446786 3.998249895408035e-05
31.91 0.007713711682813989 0.1267513208958307 0.02659831242599813 6.569163586538085e-06 0.057750951031110775 0.9285850063590114 2.0396585570809506e-05 0.9146927829906735 0.044123753077994904 4.0022207307261436e-05
31.92 0.007737358861122829 0.12673511201191295 0.02652079072810483 6.56917261408459e-06 0.05728658928536353 0.9291347582364162 2.0406673649716895e-05 0.9151728541709866 0.04365109151569101 4.006196136211414e-05
31.93 0.007761130807908162 0.12671686248273506 0.026442278688183142 6.569096025377426e-06 0.056824172084119134 0.9296833722937664 2.0416815898461303e-05 0.9156530212969058 0.043180557975126176 4.010176061531711e-05
31.94 0.00778502590673294 0.12669657708559923 0.0263627840951841 6.568933998624734e-06 0.056363710020395474 0.9302308309819082 2.0427012387541892e-05 0.9161332689979685 0.04271216221638006 4.014160456278573e-05
31.95 0.00780904251072293 0.12667426061234807 0.02628231472031757 6.5686867129887555e-06 0.05590521367165248 0.930777116784293 2.043726318751854e-05 0.9166135819047301 0.04224591398466799 4.018149269952465e-05
31.96 0.007833178942760248 0.12664991786922844 0.026200878316767512 6.5683543485945024e-06 0.05544869359938636 0.9313222122176158 2.044756836915929e-05 0.9170939446493057 0.041781823009987486 4.022142451984463e-05
31.970000000000002 0.007857433495681907 0.12662355367675607 0.026118482619410147 6.56793708648639e-06 0.05499416034872359 0.9318660998324515 2.0457928003353616e-05 0.9175743418659119 0.041319899006763854 4.0261399517258455e-05
31.98 0.007881804432483396 0.12659517286958083 0.0260351353445348 6.567435108723648e-06 0.054541624448014955 0.9324087622138894 2.0468342161069058e-05 0.9180547581914072 0.04086015167349465 4.0301417184480937e-05
31.990000000000002 0.00790628998652709 0.12656478029635254 0.025950844189567765 6.5668485983369496e-06 0.054091096408429726 0.9329501819821656 2.0478810913446624e-05 0.9185351782658324 0.04040259069239358 4.0341477013533e-05
32.0 0.007930888361755671 0.1265323808195875 0.025865616832798866 6.566177739276372e-06 0.05364258672354946 0.9334903417932938 2.0489334331748755e-05 0.9190155867329498 0.03994722572903336 4.038157849582842e-05
32.01 0.007955597732910324 0.12649797931553552 0.025779460933110815 6.565422716428744e-06 0.053196105868962076 0.9340292243396934 2.0499912487446058e-05 0.9194959682407825 0.0394940664319879 4.042172112201769e-05
32.02 0.007980416245753803 0.12646158067404767 0.025692384129711473 6.564583715617644e-06 0.05275166430185592 0.9345668123508161 2.0510545452026487e-05 0.9199763074421524 0.039043122432473445 4.046190438216149e-05
32.03 0.008005342017298217 0.12642318979844455 0.025604394041868712 6.563660923586054e-06 0.052309272460613766 0.9351030885937706 2.052123329715147e-05 0.9204565889952178 0.038594403343989316 4.050212776552254e-05
32.04 0.00803037313603753 0.12638281160538517 0.025515498268648216 6.562654527979012e-06 0.051868940764407255 0.9356380358739447 2.053197609462121e-05 0.9209367975640103 0.03814791876195773 4.0542390760843136e-05
32.05 0.008055507662184803 0.1263404510247364 0.025425704388653873 6.5615647173783084e-06 0.05143067961279102 0.9361716370356259 2.054277391625326e-05 0.9214169178189711 0.03770367826336311 4.058269285625842e-05
32.06 0.00808074362791399 0.12629611299944296 0.02533501995977101 6.560391681233093e-06 0.05099449938529742 0.9367038749626194 2.05536268340213e-05 0.9218969344374863 0.03726169140639065 4.0623033539261694e-05
32.07 0.008106079037606377 0.12624980248539802 0.025243452518912246 6.559135609946615e-06 0.05056041044103131 0.9372347325788642 2.056453492008982e-05 0.9223768321044218 0.03682196773006413 4.066341229682583e-05
32.08 0.008131511868101508 0.12620152445131416 0.025151009581766106 6.5577966947547896e-06 0.050128423118265 0.9377641928490476 2.057549824662332e-05 0.922856595512657 0.0363845167538835 4.0703828615333906e-05
32.09 0.008157040068952683 0.1261512838785951 0.02505769864254827 6.55637512779559e-06 0.049698547734033406 0.9382922387792163 2.058651688589038e-05 0.923336209363618 0.03594934797746153 4.0744281980665924e-05
32.1 0.008182661562686794 0.12609908576120765 0.024963527173755565 6.554871102109044e-06 0.04927079458372979 0.9388188534173871 2.0597590910333054e-05 0.9238156583678102 0.03551647088016033 4.0784771878146775e-05
32.11 0.008208374245068626 0.1260449351055546 0.024868502625922585 6.553284811585194e-06 0.0488451739407016 0.9393440198541538 2.060872039246278e-05 0.9242949272453495 0.03508589492072699 4.0825297792580935e-05
32.12 0.008234175985369562 0.12598883693034746 0.024772632427380807 6.551616450946752e-06 0.04842169605584638 0.9398677212232929 2.0619905404860393e-05 0.9247740007264929 0.03465762953692902 4.08658592083392e-05
32.13 0.00826006462664039 0.12593079626648032 0.024675923984020576 6.54986621583583e-06 0.04800037115720875 0.9403899407023666 2.0631146020262843e-05 0.9252528635521687 0.03423168414518935 4.090645560941072e-05
32.14 0.008286037985988641 0.12587081815690382 0.024578384679055498 6.548034302675167e-06 0.047581209449577166 0.9409106615133238 2.0642442311407088e-05 0.9257315004745055 0.03380806814022071 4.094708647916015e-05
32.15 0.008312093854859832 0.12580890765649966 0.02448002187278952 6.5461209087548655e-06 0.04716422111408149 0.941429866923099 2.0653794351186208e-05 0.9262098962573595 0.033386790894660054 4.0987751300657245e-05
32.160000000000004 0.008338229999323123 0.12574506983195555 0.024380842902386554 6.5441262321976924e-06 0.04674941630779079 0.9419475402442088 2.066520221245859e-05 0.9266880356768424 0.0329678617587023 4.102844955648603e-05
32.17 0.008364444160360873 0.1256793097616407 0.0242808550816427 6.5420504719590836e-06 0.04633680516331184 0.9424636648353459 2.0676665968238743e-05 0.9271659035218475 0.03255129005973396 4.106918072886625e-05
32.18 0.008390734054162354 0.12561163253548155 0.024180065700760964 6.539893827809794e-06 0.04592639778838803 0.9429782241019715 2.068818569161057e-05 0.9276434845945745 0.03213708510196632 4.110994429970538e-05
32.19 0.008417097372421441 0.12554204325483798 0.02407848202612849 6.537656500318553e-06 0.045518204265498775 0.9434912014969046 2.069976145569266e-05 0.9281207637110542 0.03172525616606868 4.1150739750477235e-05
32.2 0.008443531782638231 0.1254705470323801 0.02397611130009646 6.535338690886756e-06 0.04511223465145951 0.9440025805209092 2.071139333375974e-05 0.928597725701672 0.03131581250880108 4.1191566562412754e-05
32.21 0.008470034928424549 0.12539714899196516 0.023872960740762294 6.53294060171377e-06 0.04470849897702244 0.9445123447232802 2.0723081399017136e-05 0.9290743554116895 0.03090876336264699 4.123242421639594e-05
32.22 0.008496604429813343 0.1253218542685152 0.023769037541754447 6.530462435762243e-06 0.044307007246477736 0.9450204777024248 2.073482572472222e-05 0.9295506377017664 0.03050411793544593 4.1273312192911804e-05
32.230000000000004 0.008523237883571783 0.12524466800789458 0.023664348872019673 6.527904396810141e-06 0.04390776943725553 0.9455269631064442 2.0746626384271147e-05 0.9300265574484805 0.030101885410025748 4.131422997227189e-05
32.24 0.008549932863518179 0.12516559536678842 0.02355890187561268 6.525266689364016e-06 0.043510795499528535 0.9460317846337106 2.075848345100802e-05 0.9305020995448471 0.02970207494383503 4.1355177034527527e-05
32.25 0.008576686920842515 0.12508464151258097 0.023452703671488353 6.522549518745736e-06 0.04311609535581522 0.9465349260334431 2.0770396998363687e-05 0.9309772489008368 0.029304695668575385 4.1396152859435147e-05
32.26 0.008603497584430636 0.1250018116232346 0.02334576135329625 6.519753091005758e-06 0.04272367890058402 0.947036371106281 2.0782367099821033e-05 0.9314519904438929 0.028909756689833706 4.143715692654301e-05
32.27 0.008630362361192034 0.12491711088716898 0.023238081989177633 6.516877612957814e-06 0.04233355599985807 0.9475361037048543 2.0794393828932334e-05 0.9319263091194472 0.028517267086714284 4.147818871517387e-05
32.28 0.008657278736391074 0.1248305445031407 0.0231296726215648 6.51392329214422e-06 0.04194573649082085 0.9480341077343523 2.0806477259111087e-05 0.9324001898914346 0.02812723591147124 4.1519247704477e-05
